episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,intrinsic,2000,200,-200.0,125.62021452188492,0.5124449729919434,0.615448385477066,0.8360981941223145,-0.4834940285178111
1,intrinsic,2001,200,-200.0,126.38585180044174,0.48337405920028687,0.6184585690498352,0.8098596334457397,-0.46305106696465603
2,intrinsic,2002,200,-200.0,127.59216958284378,0.5492774844169617,0.6177741885185242,0.8013668060302734,-0.5380845722220424
3,intrinsic,2003,200,-200.0,134.37009352445602,0.41060009598731995,0.6768235266208649,1.0492748022079468,-0.39420464610991296
4,intrinsic,2004,200,-200.0,135.49177652597427,0.4156724512577057,0.6785765886306763,1.1156917810440063,-0.40618263358675594
5,intrinsic,2005,200,-200.0,136.52379268407822,0.40996119379997253,0.6746638417243958,1.1243889331817627,-0.4082842874404438
6,intrinsic,2006,200,-200.0,127.881627202034,0.524438202381134,0.6454441249370575,0.8742725253105164,-0.5542671765536387
7,intrinsic,2007,200,-200.0,131.24676018953323,0.4034549295902252,0.6565118134021759,0.9058737754821777,-0.421474277832001
8,intrinsic,2008,200,-200.0,126.73451870679855,0.44176891446113586,0.634294331073761,0.9843752980232239,-0.47790818602139634
9,intrinsic,2009,200,-200.0,122.54316747188568,0.4741462767124176,0.6167482733726501,0.8664489388465881,-0.5164713923477539
10,intrinsic,2010,200,-200.0,120.11015298962593,0.4885672926902771,0.5990451872348785,0.6684215068817139,-0.46381537057989664
11,intrinsic,2011,200,-200.0,119.51883706450462,0.4207542836666107,0.6001423597335815,0.6444641351699829,-0.4776883976369804
12,intrinsic,2012,200,-200.0,103.03505989909172,0.3487190008163452,0.5004534423351288,0.6769232749938965,-0.3781103012503689
13,intrinsic,2013,200,-200.0,112.44988176226616,0.40406304597854614,0.5561229586601257,0.6781699061393738,-0.40447637783220974
14,intrinsic,2014,200,-200.0,109.24280866980553,0.35275840759277344,0.5362038910388947,0.7673650979995728,-0.3832822438414604
15,intrinsic,2015,200,-200.0,111.91597551107407,0.40609440207481384,0.5378230214118958,0.746873676776886,-0.3699213398326161
16,intrinsic,2016,200,-200.0,106.37033346295357,0.3721485137939453,0.5253758430480957,0.8197633624076843,-0.39455616316887104
17,intrinsic,2017,200,-200.0,107.02898013591766,0.37842825055122375,0.5288360118865967,0.775481641292572,-0.4044251377106767
18,intrinsic,2018,200,-200.0,103.89672264456749,0.4030834138393402,0.5085234344005585,0.8804145455360413,-0.3577474917727958
19,intrinsic,2019,200,-200.0,106.73197799921036,0.31633463501930237,0.5195685029029846,0.777197003364563,-0.30496319754587053
20,intrinsic,2020,200,-200.0,102.06992360949516,0.4095694422721863,0.5018818080425262,0.6830404996871948,-0.46568384417710146
21,intrinsic,2021,200,-200.0,101.34150722622871,0.37022390961647034,0.5024903416633606,0.6308460831642151,-0.44387884702625063
22,intrinsic,2022,200,-200.0,102.26428544521332,0.35376861691474915,0.514159083366394,0.7032814621925354,-0.32214089554900543
23,intrinsic,2023,200,-200.0,99.67284698784351,0.21564459800720215,0.473907470703125,0.8180129528045654,-0.2203657089803783
