episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,extrinsic,1121000,200,-200.0,73.0153386592865,0.2155739665031433,0.3314908891916275,0.5466740131378174,-0.4301097956360289
1,extrinsic,1121001,200,-200.0,66.37723352015018,0.17646729946136475,0.3262021690607071,0.6183537840843201,-0.37778073455220246
2,extrinsic,1121002,200,-200.0,62.19141587615013,0.21203875541687012,0.29141865670681,0.56452876329422,-0.43966885850565585
3,extrinsic,1121003,200,-200.0,65.20243053138256,0.1472601592540741,0.33125291764736176,0.6389521956443787,-0.33899059318912417
4,extrinsic,1121004,200,-200.0,54.04176592826843,0.1632867157459259,0.26975180208683014,0.5081066489219666,-0.37291185112677966
5,extrinsic,1121005,200,-200.0,59.819169506430626,0.17946477234363556,0.2822611629962921,0.4821909964084625,-0.403911532067656
6,extrinsic,1121006,200,-200.0,53.61602580547333,0.23674291372299194,0.25888946652412415,0.4443683922290802,-0.4431732453050573
7,extrinsic,1121007,200,-200.0,62.242023162543774,0.1206478700041771,0.3156126141548157,0.5044913291931152,-0.2759504737574395
8,extrinsic,1121008,200,-200.0,55.88837983459234,0.10595584660768509,0.27358007431030273,0.5013214349746704,-0.2432912564206764
9,extrinsic,1121009,200,-200.0,54.2006206586957,0.0966711938381195,0.25046318769454956,0.5925074219703674,-0.27011725234487194
10,extrinsic,1121010,200,-200.0,45.03873670101166,0.1402139663696289,0.23243717849254608,0.2988412380218506,-0.36309034748649066
11,extrinsic,1121011,200,-200.0,45.851550064980984,0.1076703891158104,0.23410215228796005,0.5045969486236572,-0.3025798763116153
12,extrinsic,1121012,200,-200.0,42.73387236148119,0.04698406532406807,0.2061704620718956,0.5138440132141113,-0.15323342996459222
13,extrinsic,1121013,200,-200.0,37.10913200676441,0.12930582463741302,0.18359797447919846,0.3348039388656616,-0.3270511352479872
14,extrinsic,1121014,200,-200.0,38.92215754836798,0.07510141283273697,0.18901721388101578,0.4206081032752991,-0.21091612021487274
15,extrinsic,1121015,200,-200.0,38.28225573897362,0.06170894578099251,0.19107741862535477,0.46249139308929443,-0.21007857002997996
16,extrinsic,1121016,200,-200.0,36.111987225711346,0.08873407542705536,0.17883935570716858,0.2948395013809204,-0.28593209275570974
17,extrinsic,1121017,200,-200.0,38.06720492988825,0.0839606374502182,0.19388853013515472,0.39464205503463745,-0.2774623470126758
18,extrinsic,1121018,200,-200.0,38.049191787838936,0.07904049009084702,0.19558195769786835,0.30239835381507874,-0.2729508614965651
19,extrinsic,1121019,200,-200.0,33.69781018793583,0.13513655960559845,0.16363229602575302,0.27520933747291565,-0.3755997296975563
20,extrinsic,1121020,200,-200.0,36.41102685779333,0.10399924218654633,0.1840870901942253,0.3410816192626953,-0.34007199205109356
21,extrinsic,1121021,200,-200.0,41.68302673101425,0.06839966773986816,0.2109919711947441,0.3508741557598114,-0.22453455485356993
22,extrinsic,1121022,200,-200.0,36.6375298127532,0.0871729627251625,0.1864912062883377,0.27914339303970337,-0.3114099335577905
23,extrinsic,1121023,200,-200.0,33.751447677612305,0.08801794052124023,0.1738712564110756,0.333488792181015,-0.3165097896656576
24,extrinsic,1121024,200,-200.0,45.89790238067508,0.05839940905570984,0.2183704972267151,0.43803784251213074,-0.18933606746735257
25,extrinsic,1121025,200,-200.0,38.339031010866165,0.07351415604352951,0.1912180855870247,0.31987807154655457,-0.2732157029187765
26,extrinsic,1121026,200,-200.0,41.21717831492424,0.06327549368143082,0.20640379935503006,0.4324544072151184,-0.23082215238196355
27,extrinsic,1121027,200,-200.0,33.7022210881114,0.07556965947151184,0.17660651355981827,0.2583804726600647,-0.30385391487281876
28,extrinsic,1121028,200,-200.0,37.25972541421652,0.0644545778632164,0.18323485553264618,0.32359376549720764,-0.22828654316889074
29,extrinsic,1121029,200,-200.0,35.74210923910141,0.03385348990559578,0.17991244792938232,0.41627585887908936,-0.18598091320820376
30,extrinsic,1121030,200,-200.0,30.06040258705616,0.0733100026845932,0.15030130743980408,0.2815874516963959,-0.3101494137816942
31,extrinsic,1121031,200,-200.0,38.16475177183747,0.047592468559741974,0.17731325328350067,0.4289782643318176,-0.17469368945078312
32,extrinsic,1121032,200,-200.0,31.096796199679375,0.060277488082647324,0.15989341586828232,0.3073965311050415,-0.2789511816174199
33,extrinsic,1121033,200,-200.0,27.5447514988482,0.05490420013666153,0.13044071197509766,0.29821857810020447,-0.27171758920280686
34,extrinsic,1121034,200,-200.0,33.34715960547328,0.05430632457137108,0.1602959856390953,0.3395153880119324,-0.23754015107206194
35,extrinsic,1121035,200,-200.0,28.90335802733898,0.06340643018484116,0.14860830456018448,0.28231748938560486,-0.3058908274806184
36,extrinsic,1121036,200,-200.0,35.85872580111027,0.04012284427881241,0.1706000342965126,0.32052943110466003,-0.2241641733048117
37,extrinsic,1121037,200,-200.0,33.19971473142505,0.051549408584833145,0.1613570749759674,0.3156450688838959,-0.24872558517736165
38,extrinsic,1121038,200,-200.0,34.349452417343855,0.04637353494763374,0.16335444897413254,0.3448486328125,-0.20827358174436456
39,extrinsic,1121039,200,-200.0,35.21722476556897,0.03098725900053978,0.15942353755235672,0.3393305540084839,-0.20301987995703305
40,extrinsic,1121040,200,-200.0,30.265324529260397,0.048177968710660934,0.1511312574148178,0.24793079495429993,-0.26947920155144545
41,extrinsic,1121041,200,-200.0,31.77233174443245,0.040371138602495193,0.15720468014478683,0.33591389656066895,-0.2553860108075712
42,extrinsic,1121042,200,-200.0,26.79615480080247,0.05237528309226036,0.1328757405281067,0.2664213180541992,-0.27952204471931436
43,extrinsic,1121043,200,-200.0,23.22976514697075,0.06310172379016876,0.11523523554205894,0.18190398812294006,-0.3259850149275051
44,extrinsic,1121044,200,-200.0,22.489951223134995,0.05363021045923233,0.11122317612171173,0.21931341290473938,-0.3110206490579994
45,extrinsic,1121045,200,-200.0,28.557689260691404,0.05870094522833824,0.13663297146558762,0.30008503794670105,-0.2397216311818397
46,extrinsic,1121046,200,-200.0,35.96113948896527,0.008047432638704777,0.15724774450063705,0.4517650902271271,-0.10785940106856028
47,extrinsic,1121047,200,-200.0,28.39388350583613,0.031111573800444603,0.1328854113817215,0.3027956187725067,-0.20558667832167737
48,extrinsic,1121048,200,-200.0,36.02564101025928,0.0016212271293625236,0.14464199542999268,0.5672726035118103,0.013893516160780498
49,extrinsic,1121049,200,-200.0,30.159875757060945,0.013891010545194149,0.12999722361564636,0.35258039832115173,-0.16276056606663872
50,extrinsic,1121050,200,-200.0,27.126685585826635,0.051221273839473724,0.1272333636879921,0.30458638072013855,-0.2585126515363716
51,extrinsic,1121051,200,-200.0,23.70561422035098,0.05895750969648361,0.11658459529280663,0.2727500796318054,-0.29156103676620493
52,extrinsic,1121052,200,-200.0,30.385545793920755,0.017108706757426262,0.14423083513975143,0.29209503531455994,-0.1671581114863482
53,extrinsic,1121053,200,-200.0,30.03039243305102,0.007188819348812103,0.12671151012182236,0.3986050486564636,-0.13464924854840254
54,extrinsic,1121054,200,-200.0,23.788282558321953,0.041637808084487915,0.12269768118858337,0.2169676125049591,-0.30925929731086305
55,extrinsic,1121055,200,-200.0,32.20201409980655,0.03295467793941498,0.14539742469787598,0.35728010535240173,-0.21654988535426276
56,extrinsic,1121056,200,-200.0,27.880366440862417,0.05140775814652443,0.12806518375873566,0.30211788415908813,-0.34040034086598286
57,extrinsic,1121057,200,-200.0,34.35567332900246,0.0001556083298055455,0.16421547532081604,0.437505304813385,-0.004526159816386159
58,extrinsic,1121058,200,-200.0,35.9278554841876,0.055911485105752945,0.17455260455608368,0.3191758990287781,-0.3663807014770483
59,extrinsic,1121059,200,-200.0,34.479070357978344,0.031476523727178574,0.18192967027425766,0.3697008788585663,-0.2879641136105104
60,extrinsic,1121060,200,-200.0,37.45455704256892,0.041056323796510696,0.17500172555446625,0.4108572006225586,-0.24746953249571918
61,extrinsic,1121061,200,-200.0,35.322328954935074,0.06046140938997269,0.16849958151578903,0.3077991306781769,-0.3701453797112219
62,extrinsic,1121062,200,-200.0,42.37101270904532,0.00012531103857327253,0.18902363628149033,0.7230101227760315,-0.059188757487080315
63,extrinsic,1121063,200,-200.0,33.11143398284912,0.03330783173441887,0.16085682064294815,0.36194804310798645,-0.3103078509502683
64,extrinsic,1121064,200,-200.0,38.43840307742357,0.10534534603357315,0.19080783426761627,0.25585711002349854,-0.4800211804308613
65,extrinsic,1121065,200,-200.0,46.89675369672477,0.026839708909392357,0.2370615154504776,0.46072256565093994,-0.26831531827974275
66,extrinsic,1121066,200,-200.0,37.833619218319654,0.04941514506936073,0.1808040514588356,0.34792524576187134,-0.37042905255854414
67,extrinsic,1121067,200,-200.0,34.22782887518406,0.09378750622272491,0.1712993010878563,0.24691492319107056,-0.4405304231175329
68,extrinsic,1121068,200,-200.0,39.298419650644064,0.04765395447611809,0.18731308728456497,0.39058488607406616,-0.36469368605413516
69,extrinsic,1121069,200,-200.0,36.21913046389818,0.06379320472478867,0.17629587650299072,0.31521400809288025,-0.414508948980065
70,extrinsic,1121070,200,-200.0,37.72800113633275,0.0454527847468853,0.1702810823917389,0.40387025475502014,-0.33412374087542196
71,extrinsic,1121071,200,-200.0,42.74118120223284,0.08215498179197311,0.20827819406986237,0.3946235477924347,-0.427452578896851
72,extrinsic,1121072,200,-200.0,43.188908762298524,0.00508553721010685,0.2034362256526947,0.4859052896499634,-0.14964760626655835
73,extrinsic,1121073,200,-200.0,30.2910963781178,0.054296161979436874,0.1398356854915619,0.2834221124649048,-0.3271928381355503
74,extrinsic,1121074,200,-200.0,44.69682312570512,0.01718943752348423,0.20106765627861023,0.5549386143684387,-0.25708409279314975
75,extrinsic,1121075,200,-200.0,45.93371077182019,9.968793165171519e-06,0.20071738958358765,0.7403425574302673,0.006427849786053171
76,extrinsic,1121076,200,-200.0,33.65912137925625,0.08307799696922302,0.16648782044649124,0.2830885052680969,-0.5102994031267798
77,extrinsic,1121077,200,-200.0,29.551652416586876,0.07452318072319031,0.14786118268966675,0.22781109809875488,-0.47781843266206664
78,extrinsic,1121078,200,-200.0,32.20615480374545,0.011267040856182575,0.151821106672287,0.37597519159317017,-0.2543174149958473
