episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,intrinsic,118000,200,-200.0,33.45455351471901,0.09953601658344269,0.16315478831529617,0.25457772612571716,-0.38494733454968083
1,intrinsic,118001,200,-200.0,37.185737907886505,0.07977772504091263,0.18021877855062485,0.3151261508464813,-0.34012237713745597
2,intrinsic,118002,200,-200.0,40.520527549088,0.06940685957670212,0.19056286662817,0.4102242887020111,-0.3124484841387986
3,intrinsic,118003,200,-200.0,40.902267672121525,0.09216532111167908,0.20276731252670288,0.3347861170768738,-0.3677109113033267
4,intrinsic,118004,200,-200.0,37.18332035839558,0.0857943445444107,0.16260626912117004,0.3404495120048523,-0.37557342311912156
5,intrinsic,118005,200,-200.0,28.56670944020152,0.05047062784433365,0.1235758438706398,0.34441429376602173,-0.2669148182734623
6,intrinsic,118006,200,-200.0,30.92170000821352,0.06475020945072174,0.12130221351981163,0.34392091631889343,-0.32112350580282867
7,intrinsic,118007,200,-200.0,31.76727704703808,0.05967966839671135,0.1550263985991478,0.27890658378601074,-0.314916671829924
8,intrinsic,118008,200,-200.0,36.18509677052498,0.1268230378627777,0.18197499215602875,0.2726799547672272,-0.5396605394808632
9,intrinsic,118009,200,-200.0,31.386872440576553,0.0644683763384819,0.1406179592013359,0.2859809696674347,-0.2011825192391197
10,intrinsic,118010,200,-200.0,31.82048486545682,0.05628124997019768,0.13385093212127686,0.2986578941345215,-0.2860504241651298
11,intrinsic,118011,200,-200.0,32.82396253943443,0.10174601525068283,0.16364624351263046,0.2522881329059601,-0.5022885845239313
12,intrinsic,118012,200,-200.0,31.938623130321503,0.11314377188682556,0.16268283873796463,0.2281399667263031,-0.5501872705928245
13,intrinsic,118013,200,-200.0,27.8596675619483,0.057005103677511215,0.14126239717006683,0.22571557760238647,-0.3429160991423228
14,intrinsic,118014,200,-200.0,27.276673838496208,0.059126827865839005,0.11891438066959381,0.2752457857131958,-0.35596377038628413
15,intrinsic,118015,200,-200.0,32.238175925798714,0.012699179351329803,0.1221044510602951,0.4845921993255615,-0.10671325267593659
16,intrinsic,118016,200,-200.0,27.452355340123177,0.09100070595741272,0.12786371260881424,0.23420900106430054,-0.5175431319141494
17,intrinsic,118017,200,-200.0,28.77402157895267,0.031171889975667,0.1298733577132225,0.36024993658065796,-0.2589596227971098
18,intrinsic,118018,200,-200.0,28.066575780510902,0.04999455064535141,0.13711220771074295,0.3039202094078064,-0.3717327260795995
19,intrinsic,118019,200,-200.0,23.101808708161116,0.031740453094244,0.11940199509263039,0.17262037098407745,-0.22471836305383378
20,intrinsic,118020,200,-200.0,28.0944582875818,0.022782988846302032,0.10582602396607399,0.36610791087150574,-0.08469172571194604
21,intrinsic,118021,187,-187.0,31.125651963055134,0.028312264010310173,0.14282473921775818,0.4384140074253082,0.5031976070482568
22,intrinsic,118022,200,-200.0,28.880266826599836,0.02562890574336052,0.12564325332641602,0.5124934315681458,-0.18445795626652847
23,intrinsic,118023,171,-171.0,26.36847898736596,0.02555343508720398,0.13144783675670624,0.41675183176994324,0.5046273131515125
24,intrinsic,118024,200,-200.0,23.787159025669098,0.04723738133907318,0.115908894687891,0.242242231965065,-0.42559797518177545
25,intrinsic,118025,200,-200.0,22.627269938588142,0.033747948706150055,0.10898314043879509,0.3072326183319092,-0.3568199694958298
26,intrinsic,118026,200,-200.0,20.900283828377724,0.03231736272573471,0.10482371225953102,0.2471279799938202,-0.3612272641939613
27,intrinsic,118027,200,-200.0,18.297261150553823,0.015935031697154045,0.08728688582777977,0.33177828788757324,-0.008822134987276254
