episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,extrinsic,1106000,200,-200.0,5.418583267542999,0.00026366650126874447,0.023965260945260525,0.07610968500375748,-0.4017684419094566
1,extrinsic,1106001,200,-200.0,5.530334759969264,0.0016502939397469163,0.024576527997851372,0.07594158500432968,-0.4405146920147828
2,extrinsic,1106002,200,-200.0,5.36712546646595,4.427524982020259e-05,0.024343956261873245,0.07881780713796616,-0.3012069729309136
3,extrinsic,1106003,200,-200.0,7.5687460582121275,0.0005257269949652255,0.03652792237699032,0.10681015253067017,-0.11122701676084977
4,extrinsic,1106004,200,-200.0,7.993367504619528,0.0001335900742560625,0.03385075367987156,0.09858272969722748,-0.08807150490135232
5,extrinsic,1106005,200,-200.0,9.737401381251402,0.0001312128733843565,0.041764767840504646,0.14710402488708496,-0.016548767393223914
6,extrinsic,1106006,200,-200.0,4.926444977347273,0.00025675949291326106,0.018454045057296753,0.09155327081680298,-0.4135972497052842
7,extrinsic,1106007,200,-200.0,4.984159683939652,5.2738054364454e-05,0.020367703400552273,0.08790544420480728,-0.28847150423297796
8,extrinsic,1106008,200,-200.0,5.724446707637981,0.0016354266554117203,0.020548896864056587,0.12088160216808319,-0.43486950067790975
9,extrinsic,1106009,200,-200.0,4.471926426922437,0.0005353629239834845,0.016781450249254704,0.07014545053243637,-0.29291826107317037
10,extrinsic,1106010,200,-200.0,3.5366805739467964,0.0012792607303708792,0.014428101480007172,0.04764633625745773,-0.2129073114676943
11,extrinsic,1106011,200,-200.0,5.671463136561215,0.0023814430460333824,0.021508069708943367,0.11677302420139313,-0.2030607560076561
12,extrinsic,1106012,200,-200.0,5.307199650676921,0.00215969979763031,0.018108944408595562,0.12149541825056076,-0.23998513442646466
13,extrinsic,1106013,200,-200.0,3.562258045654744,0.0011355349561199546,0.015495084691792727,0.03973324969410896,-0.23946664873440676
14,extrinsic,1106014,200,-200.0,3.3345753477187827,0.0009410007623955607,0.016559436917304993,0.032785821706056595,-0.2190225960319496
15,extrinsic,1106015,200,-200.0,3.0811252407729626,0.005148386117070913,0.014083710964769125,0.035125844180583954,-0.28854923952313244
16,extrinsic,1106016,200,-200.0,3.0719744112575427,0.0013152273604646325,0.013360115233808756,0.03970400243997574,-0.3410158594170167
17,extrinsic,1106017,200,-200.0,3.4038252499885857,0.0010800872696563601,0.0162965077906847,0.03688043728470802,-0.3208338463325141
18,extrinsic,1106018,200,-200.0,4.02312521613203,0.0030608768574893475,0.017437919043004513,0.05256439372897148,-0.3056681401346916
19,extrinsic,1106019,200,-200.0,3.3123324897605926,0.0038796195294708014,0.01575569435954094,0.03588223457336426,-0.3274052042848243
20,extrinsic,1106020,200,-200.0,3.310893302084878,0.0024759448133409023,0.014138230588287115,0.04204455390572548,-0.2918280784745116
21,extrinsic,1106021,200,-200.0,2.795243078144267,0.001474727294407785,0.0124936169013381,0.04183414578437805,-0.31167675093663977
22,extrinsic,1106022,200,-200.0,2.092086549149826,0.0021409394685178995,0.008704428095370531,0.024830328300595284,-0.2727438073353532
23,extrinsic,1106023,200,-200.0,3.2949642833555117,0.0017748725367709994,0.012836893554776907,0.0408407598733902,-0.19701290878101219
24,extrinsic,1106024,200,-200.0,2.248915731906891,0.002494649961590767,0.009657833725214005,0.025074081495404243,-0.3158006408523644
25,extrinsic,1106025,200,-200.0,3.2937645786441863,0.0029400037601590157,0.014948852825909853,0.03925449773669243,-0.2245796422833936
26,extrinsic,1106026,200,-200.0,1.5248998568858951,0.0020677002612501383,0.0064487706404179335,0.02414901927113533,-0.2906504072368926
27,extrinsic,1106027,200,-200.0,1.2855870886705816,0.002579102525487542,0.005757195875048637,0.016072968021035194,-0.3165149259618764
28,extrinsic,1106028,200,-200.0,1.3746905052103102,0.0035447459667921066,0.005872216774150729,0.01718510501086712,-0.3186189141886024
29,extrinsic,1106029,200,-200.0,1.4139568973332644,0.0026123255956918,0.005406039068475366,0.020014489069581032,-0.30628847985920304
30,extrinsic,1106030,200,-200.0,1.85749175271485,0.0017133281799033284,0.006703322054818273,0.030216744169592857,-0.2557156450995388
31,extrinsic,1106031,200,-200.0,1.119464411167428,0.0012476565316319466,0.004494252381846309,0.01814660243690014,-0.31989879789355724
32,extrinsic,1106032,200,-200.0,1.8066517614061013,0.0009866198524832726,0.006253678584471345,0.031067294999957085,-0.2539178981262334
33,extrinsic,1106033,200,-200.0,0.9732528981985524,0.001344845280982554,0.0032952255569398403,0.015216009691357613,-0.35112506667358895
34,extrinsic,1106034,200,-200.0,1.8803226159652695,0.0008163464954122901,0.006755199283361435,0.032887332141399384,-0.24986742072501292
35,extrinsic,1106035,200,-200.0,1.8363832522882149,0.001102759619243443,0.005926899611949921,0.03519381582736969,-0.24033321467746366
36,extrinsic,1106036,200,-200.0,0.8755385178374127,0.001031877938657999,0.002577951061539352,0.017379535362124443,-0.33981875340551715
37,extrinsic,1106037,200,-200.0,2.6619895815383643,0.0005610997905023396,0.008648232091218233,0.042306192219257355,-0.21269201252462622
38,extrinsic,1106038,200,-200.0,0.7792150853201747,0.0009337263181805611,0.0022189334267750382,0.023339105769991875,-0.3041729132014072
39,extrinsic,1106039,200,-200.0,1.9984005622536642,0.00016962956578936428,0.005915166810154915,0.03492545336484909,-0.24529462382607778
40,extrinsic,1106040,200,-200.0,1.9705838919617236,0.00043509856914170086,0.006561858579516411,0.034645095467567444,-0.24656470647510337
41,extrinsic,1106041,200,-200.0,2.7817057091888273,0.00011591349903028458,0.007110514445230365,0.06006821617484093,-0.14981515031809933
42,extrinsic,1106042,200,-200.0,2.1835636460600654,0.00016193051123991609,0.006909680552780628,0.052119262516498566,-0.17447702751642058
43,extrinsic,1106043,200,-200.0,2.053304460205254,7.139846275094897e-05,0.007312577683478594,0.050980743020772934,-0.17761366371215373
44,extrinsic,1106044,200,-200.0,0.628990589742898,0.00016325181059073657,0.0015671015135012567,0.01789133995771408,-0.34051775505755966
45,extrinsic,1106045,200,-200.0,1.1822133325622417,0.00018881927826441824,0.003117240034043789,0.02889213338494301,-0.2714561449594811
46,extrinsic,1106046,200,-200.0,3.9150294158334873,1.7659194782027043e-05,0.011766662821173668,0.076926089823246,-0.09321449849875146
47,extrinsic,1106047,200,-200.0,3.3364471265904285,9.12570430955384e-06,0.009104340802878141,0.08367267996072769,-0.07269706427753996
48,extrinsic,1106048,200,-200.0,0.7569283370830817,0.000124365949886851,0.0020706895738840103,0.018760351464152336,-0.32038222285389817
49,extrinsic,1106049,200,-200.0,1.101059967353649,3.1396353733725846e-05,0.00286825536750257,0.027041491121053696,-0.27214085875624416
50,extrinsic,1106050,200,-200.0,1.5046117663005134,6.12940129940398e-05,0.005239548627287149,0.03890828415751457,-0.21139105023523838
51,extrinsic,1106051,200,-200.0,1.9470785975499894,4.8818837967701256e-05,0.0038368996465578675,0.04277939721941948,-0.19087457860546414
52,extrinsic,1106052,200,-200.0,0.7855115474812919,0.00012314583000261337,0.0015582027263008058,0.015990138053894043,-0.3375919624413826
53,extrinsic,1106053,200,-200.0,1.879805084257896,1.581598371558357e-05,0.007454985054209828,0.032562077045440674,-0.2291858706033288
54,extrinsic,1106054,200,-200.0,0.7914034280111082,0.00021065425244159997,0.002584237838163972,0.010410281829535961,-0.3850319201082329
55,extrinsic,1106055,200,-200.0,1.3023154717375292,9.919529111357406e-05,0.004600463435053825,0.020742088556289673,-0.2863173247765396
56,extrinsic,1106056,200,-200.0,0.848221236232348,5.163898094906472e-05,0.003021425800397992,0.013231568038463593,-0.34444435571843396
57,extrinsic,1106057,200,-200.0,1.29389659294975,3.732481854967773e-05,0.005561636062338948,0.020798973739147186,-0.27908062028416813
58,extrinsic,1106058,200,-200.0,0.8437505151941878,7.740625733276829e-06,0.0019422388868406415,0.015494253486394882,-0.33515787855771917
59,extrinsic,1106059,200,-200.0,1.1655318857833663,3.3428736969653983e-06,0.005809402093291283,0.01672458089888096,-0.30204894780053027
60,extrinsic,1106060,200,-200.0,0.8182058502388827,3.078847294091247e-05,0.003476507728919387,0.0093802809715271,-0.42892962499555987
61,extrinsic,1106061,200,-200.0,1.6568751807951685,1.034435399560607e-06,0.007032346446067095,0.03001296892762184,-0.2460472302640765
62,extrinsic,1106062,200,-200.0,0.8944570343337546,5.7293265854241326e-05,0.005928296595811844,0.01071985624730587,-0.4133894725292076
63,extrinsic,1106063,200,-200.0,2.0415110218955306,1.0542548807279672e-05,0.008547079283744097,0.03493665158748627,-0.24488029689900867
64,extrinsic,1106064,200,-200.0,1.189256533725711,0.00010723974264692515,0.00632989639416337,0.014989209361374378,-0.32998281213896025
65,extrinsic,1106065,200,-200.0,1.6515862723172177,8.25903334771283e-05,0.007466587703675032,0.026569120585918427,-0.32639089664073373
