episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,intrinsic,106000,200,-200.0,13.86432383209467,0.04043148085474968,0.0638798400759697,0.13413287699222565,-0.34327274269217173
1,intrinsic,106001,200,-200.0,16.561496414244175,0.037489987909793854,0.0726192556321621,0.17691312730312347,-0.2854489371501744
2,intrinsic,106002,200,-200.0,13.403666749596596,0.036676790565252304,0.05452238209545612,0.12787500023841858,-0.36667676295387597
3,intrinsic,106003,200,-200.0,10.005712121725082,0.03402651473879814,0.052566587924957275,0.0590541809797287,-0.3253425521924001
4,intrinsic,106004,200,-200.0,11.902385141700506,0.033846478909254074,0.05377628095448017,0.1262502372264862,-0.25364002291162546
5,intrinsic,106005,200,-200.0,13.965583857148886,0.030128750950098038,0.05384141206741333,0.1710565835237503,-0.3472487609578381
6,intrinsic,106006,200,-200.0,12.998533733189106,0.030319135636091232,0.04934324882924557,0.14814357459545135,-0.30147021039668603
7,intrinsic,106007,200,-200.0,16.21275106072426,0.0272543802857399,0.06555388495326042,0.18880504369735718,-0.11033228126242356
8,intrinsic,106008,200,-200.0,17.177850218489766,0.022701825946569443,0.06394916400313377,0.2575920522212982,-0.08675924521231974
9,intrinsic,106009,200,-200.0,12.607443882152438,0.022377990186214447,0.049665866419672966,0.14856526255607605,-0.2400071495281364
10,intrinsic,106010,200,-200.0,13.986283291131258,0.019762227311730385,0.05142202042043209,0.218821719288826,-0.21333229837465303
11,intrinsic,106011,200,-200.0,7.8202936463057995,0.02264045737683773,0.03688471019268036,0.05793726444244385,-0.21607006965257441
12,intrinsic,106012,200,-200.0,7.708958065137267,0.018199022859334946,0.03154166787862778,0.1107984334230423,-0.32226445380775626
13,intrinsic,106013,200,-200.0,16.08991584274918,0.010539872571825981,0.04787888191640377,0.31822913885116577,-0.0473727170864809
14,intrinsic,106014,200,-200.0,14.056651252321899,0.01066578272730112,0.04252687469124794,0.28497830033302307,-0.22069725962009495
15,intrinsic,106015,200,-200.0,19.453547921963036,0.009537837468087673,0.048233404755592346,0.40104931592941284,0.3921379674667214
16,intrinsic,106016,152,-152.0,19.32990764733404,0.008530117571353912,0.056727951392531395,0.5291222333908081,0.5206304540035523
17,intrinsic,106017,200,-200.0,15.3752057030797,0.007351484149694443,0.05488055199384689,0.24844342470169067,-0.1289781509136828
18,intrinsic,106018,200,-200.0,9.69619907764718,0.0069781458005309105,0.03711412288248539,0.1487402617931366,-0.12632540722972369
19,intrinsic,106019,200,-200.0,15.114553628955036,0.004796973429620266,0.05244041606783867,0.2724454402923584,0.044762943863747136
20,intrinsic,106020,200,-200.0,16.60435384651646,0.0032957601360976696,0.040891850367188454,0.26903533935546875,0.23606762018519808
21,intrinsic,106021,200,-200.0,10.073535744799301,0.0031252140179276466,0.021144847385585308,0.21877022087574005,0.04281564470182755
22,intrinsic,106022,200,-200.0,13.294465548358858,0.003171543125063181,0.04003928601741791,0.277823805809021,0.2421416929932267
23,intrinsic,106023,200,-200.0,5.488531055860221,0.0026179091073572636,0.017149961553514004,0.15621572732925415,-0.2602524351239087
24,intrinsic,106024,200,-200.0,20.794085632427596,0.0015161278424784541,0.06975389271974564,0.5032476782798767,0.4953204804160275
25,intrinsic,106025,200,-200.0,17.038154324749485,0.001476959208957851,0.04082881845533848,0.43369320034980774,0.4266952915222401
26,intrinsic,106026,159,-159.0,13.64742719300557,0.0014635102124884725,0.02979487180709839,0.5150132179260254,0.508698656321144
27,intrinsic,106027,191,-191.0,16.058099384827074,0.000771589286159724,0.036653172224760056,0.5199847221374512,0.5115661214806074
28,intrinsic,106028,200,-200.0,12.845115571311908,0.00035071538877673447,0.034575626254081726,0.26152172684669495,0.13402864976355178
