episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,extrinsic,1139000,200,-200.0,9.068481490015984,0.022219782695174217,0.04505531117320061,0.07417020946741104,-0.4754201888391931
1,extrinsic,1139001,200,-200.0,9.555405478924513,0.018442504107952118,0.047316303476691246,0.09144693613052368,-0.460653672998556
2,extrinsic,1139002,200,-200.0,10.55075035057962,0.023306526243686676,0.05499370954930782,0.08008246123790741,-0.4978628018360736
3,extrinsic,1139003,200,-200.0,12.865473128855228,0.022110700607299805,0.0617668591439724,0.10813462734222412,-0.5072852081100384
4,extrinsic,1139004,200,-200.0,17.55914148502052,0.01591470278799534,0.07617960125207901,0.17393939197063446,-0.37439286564212465
5,extrinsic,1139005,200,-200.0,12.466779509559274,0.022282149642705917,0.05529339239001274,0.13939543068408966,-0.27802888178872937
6,extrinsic,1139006,200,-200.0,10.610143050551414,0.015293499454855919,0.05394575372338295,0.09269219636917114,-0.3661451333785702
7,extrinsic,1139007,200,-200.0,9.900385972112417,0.02256016992032528,0.044998519122600555,0.09723208099603653,-0.2235423381514896
8,extrinsic,1139008,200,-200.0,6.691514945589006,0.012354912236332893,0.03247707709670067,0.07053755223751068,-0.3685209832248914
9,extrinsic,1139009,200,-200.0,5.744193901307881,0.012827779166400433,0.028656923212110996,0.04533582180738449,-0.27584920999480306
10,extrinsic,1139010,200,-200.0,4.489977643825114,0.009939528070390224,0.02357782330363989,0.05690935254096985,-0.36475877480938507
11,extrinsic,1139011,200,-200.0,3.694872069172561,0.008534044027328491,0.017373655922710896,0.03126092627644539,-0.23727202927844016
12,extrinsic,1139012,200,-200.0,3.180461388081312,0.00795100536197424,0.013117790222167969,0.03549090772867203,-0.29697512400040177
13,extrinsic,1139013,200,-200.0,3.2178990663960576,0.008496636524796486,0.01376537699252367,0.04415865242481232,-0.26782866171819913
14,extrinsic,1139014,200,-200.0,4.574553278274834,0.006028247065842152,0.021610544994473457,0.04406838119029999,-0.17727226910222393
15,extrinsic,1139015,200,-200.0,2.7435403475537896,0.007336094975471497,0.011635847855359316,0.029582202434539795,-0.29763201398481
16,extrinsic,1139016,200,-200.0,2.6906673363409936,0.007238167803734541,0.011376659851521254,0.032808199524879456,-0.2712958464916924
17,extrinsic,1139017,200,-200.0,3.8212849856354296,0.0049901679158210754,0.017110777087509632,0.04777562990784645,-0.1907492341096535
18,extrinsic,1139018,200,-200.0,3.431757566984743,0.004728755913674831,0.015603490639477968,0.043974582105875015,-0.22228777911585001
19,extrinsic,1139019,200,-200.0,2.9280527126975358,0.004882643464952707,0.011928186286240816,0.03789586201310158,-0.21117188419729
20,extrinsic,1139020,200,-200.0,4.707233262015507,0.0031771622598171234,0.019985944963991642,0.07114540785551071,-0.08084374791780398
21,extrinsic,1139021,200,-200.0,2.6505763274617493,0.004153294023126364,0.010326991323381662,0.04675954952836037,-0.1414319986310322
22,extrinsic,1139022,200,-200.0,2.232733490411192,0.004613424185663462,0.00933550950139761,0.02402392588555813,-0.27812418501262354
23,extrinsic,1139023,200,-200.0,2.449951599817723,0.003977823071181774,0.009643518831580877,0.02818445861339569,-0.2603070535388266
24,extrinsic,1139024,200,-200.0,2.1731613241136074,0.005160026717931032,0.009367520455271006,0.020183412358164787,-0.3032606685034461
25,extrinsic,1139025,200,-200.0,2.763578637270257,0.0037695353385061026,0.009964911732822657,0.035444144159555435,-0.19171235392012653
26,extrinsic,1139026,200,-200.0,2.3049594992771745,0.004274038132280111,0.007482464658096433,0.029684247449040413,-0.25154347860382953
27,extrinsic,1139027,200,-200.0,3.7831263365224004,0.0028800491709262133,0.015617677010595798,0.05024632439017296,-0.12803098844865823
28,extrinsic,1139028,200,-200.0,1.9791589700616896,0.005958757363259792,0.009638009127229452,0.015780296176671982,-0.3339403780959454
29,extrinsic,1139029,200,-200.0,2.296639736974612,0.0031154125463217497,0.007993201725184917,0.030930595472455025,-0.24621201830098507
30,extrinsic,1139030,200,-200.0,4.500842662411742,0.001664601149968803,0.01612845715135336,0.07762014120817184,-0.06858200439260163
31,extrinsic,1139031,200,-200.0,2.4866319575812668,0.002560880035161972,0.009010735899209976,0.04229196161031723,-0.18938331742472048
32,extrinsic,1139032,200,-200.0,3.0207542871357873,0.0017474869964644313,0.009455951862037182,0.04321802407503128,-0.1943554602215037
33,extrinsic,1139033,200,-200.0,3.934273886727169,0.0011886218562722206,0.014068019110709429,0.07098034024238586,-0.0794590955866783
34,extrinsic,1139034,200,-200.0,2.347864764276892,0.0021851914934813976,0.008548376616090536,0.0340430773794651,-0.19114224577385724
35,extrinsic,1139035,200,-200.0,1.6420096033252776,0.004911810625344515,0.007728896802291274,0.014231831766664982,-0.3376559218732847
36,extrinsic,1139036,200,-200.0,2.2256962758256122,0.0014680959284305573,0.007981068454682827,0.042159002274274826,-0.1869869635258042
37,extrinsic,1139037,200,-200.0,2.5355413949582726,0.0014832897577434778,0.010143084451556206,0.044393155723810196,-0.14200299803610256
38,extrinsic,1139038,200,-200.0,1.5991381669882685,0.0024691002909094095,0.0067613336723297834,0.018260397017002106,-0.3066562843543631
39,extrinsic,1139039,200,-200.0,1.4037778454367071,0.003319723065942526,0.006063287844881415,0.01466329675167799,-0.32949877583882264
40,extrinsic,1139040,200,-200.0,1.6199377623852342,0.0010556490160524845,0.006326132453978062,0.024871690198779106,-0.2505520487959761
41,extrinsic,1139041,200,-200.0,3.1595504609285854,0.0005694942665286362,0.01111571816727519,0.04705429822206497,-0.12497483447451421
42,extrinsic,1139042,200,-200.0,1.5550692579126917,0.000742546864785254,0.006376938195899129,0.027705460786819458,-0.24159022947444433
43,extrinsic,1139043,200,-200.0,1.7713139139814302,0.001011994550935924,0.006225299322977662,0.03265954181551933,-0.18136523882806072
44,extrinsic,1139044,200,-200.0,1.9344998937449418,0.0006684796535409987,0.007848640438169241,0.031545188277959824,-0.21241691013336775
45,extrinsic,1139045,200,-200.0,0.944866945152171,0.0010490533895790577,0.0030455641681328416,0.017790118232369423,-0.29185805399377224
46,extrinsic,1139046,200,-200.0,1.704316127463244,0.00043564883526414633,0.005507604917511344,0.035572879016399384,-0.20013498475561428
47,extrinsic,1139047,200,-200.0,0.6855383430374786,0.001107880612835288,0.0028865025378763676,0.009393597953021526,-0.3575102933416388
48,extrinsic,1139048,200,-200.0,2.7301207529962994,0.0005254691350273788,0.009120544884353876,0.05358952283859253,-0.0898431736258653
49,extrinsic,1139049,200,-200.0,1.0475104987854138,0.001467337948270142,0.004916578298434615,0.01413573045283556,-0.3218559282909954
50,extrinsic,1139050,200,-200.0,0.8410866318736225,0.000712418754119426,0.004097670083865523,0.01688270829617977,-0.35752158804834344
51,extrinsic,1139051,200,-200.0,1.7157666300190613,0.0005170588847249746,0.007558711571618915,0.0265200138092041,-0.23037840964225467
52,extrinsic,1139052,200,-200.0,1.0323864359525032,0.0005903148557990789,0.0049339167308062315,0.016009321436285973,-0.35170127690772784
53,extrinsic,1139053,200,-200.0,0.7801249198964797,0.0004765507183037698,0.0033890610793605447,0.014962203800678253,-0.2997117559453545
54,extrinsic,1139054,200,-200.0,0.7648318498686422,0.00046875455882400274,0.0030407425947487354,0.013984210789203644,-0.3320358119788822
55,extrinsic,1139055,200,-200.0,1.3910241612175014,0.00047625359729863703,0.00570927863009274,0.03042297437787056,-0.3067031045576767
56,extrinsic,1139056,200,-200.0,1.28642662402126,0.0003092593979090452,0.005166115239262581,0.024469120427966118,-0.2795641276182762
57,extrinsic,1139057,200,-200.0,1.9479003456654027,8.707260712981224e-05,0.007262275321409106,0.02887207455933094,-0.22257977306822582
58,extrinsic,1139058,200,-200.0,0.9020543761726003,0.00037513585994020104,0.0038336801808327436,0.015481100417673588,-0.40285263716661274
59,extrinsic,1139059,200,-200.0,2.1157236104081676,2.0594965462805703e-05,0.00866196770220995,0.03399126976728439,-0.21598657466169371
60,extrinsic,1139060,200,-200.0,1.5528340622840915,0.0004244968295097351,0.005167314317077398,0.035326194018125534,-0.3502284960739695
61,extrinsic,1139061,200,-200.0,1.3565155102405697,0.0006862787413410842,0.0052088419906795025,0.02250576950609684,-0.3639927346385035
62,extrinsic,1139062,200,-200.0,1.1441736902561388,6.742708501406014e-05,0.004654962569475174,0.02867262251675129,-0.331602734655695
63,extrinsic,1139063,200,-200.0,1.3126760010200087,0.0001737680722726509,0.003922320785932243,0.028183698654174805,-0.36285998356558385
64,extrinsic,1139064,200,-200.0,1.1900076289020944,0.0003240560763515532,0.004657744197174907,0.014237115159630775,-0.4710460018736928
65,extrinsic,1139065,200,-200.0,0.9507905088103143,8.201228047255427e-05,0.003537346492521465,0.014545567333698273,-0.40926337981736693
66,extrinsic,1139066,200,-200.0,0.8103841375050251,5.4546326282434165e-05,0.002583499299362302,0.020645571872591972,-0.40805229794984693
67,extrinsic,1139067,200,-200.0,1.1433018266480985,9.845108479566989e-07,0.004033551085740328,0.03158854693174362,-0.30571832659703446
68,extrinsic,1139068,200,-200.0,0.9182113297829346,5.9034860896645114e-05,0.0036497479304671288,0.021153390407562256,-0.4096705799463634
69,extrinsic,1139069,200,-200.0,1.18635749076293,9.981928997149225e-06,0.0038348851958289742,0.027914538979530334,-0.36004492551056333
70,extrinsic,1139070,200,-200.0,1.0680716626229696,7.43190903449431e-05,0.0047779453452676535,0.017585182562470436,-0.42073835858904357
71,extrinsic,1139071,200,-200.0,0.8459051132094828,1.7049133020918816e-06,0.003439407330006361,0.01598985306918621,-0.431578388979597
72,extrinsic,1139072,200,-200.0,1.3763034406490533,3.57151179741777e-06,0.003637105692178011,0.03929876908659935,-0.1822211603220977
73,extrinsic,1139073,200,-200.0,1.4651452309444721,1.284990503336303e-05,0.004553653299808502,0.03372902050614357,-0.3038476588280908
74,extrinsic,1139074,200,-200.0,2.104985671976465,8.253997657448053e-05,0.006396514596417546,0.043144967406988144,-0.20350797338516477
75,extrinsic,1139075,200,-200.0,1.0505018288549763,1.6054940715548582e-05,0.00288488797377795,0.0326123982667923,-0.3337265680427072
76,extrinsic,1139076,200,-200.0,2.1600166609287044,9.017940101330169e-06,0.006191324209794402,0.05432413890957832,-0.1916399560407204
77,extrinsic,1139077,200,-200.0,1.3114186783896002,2.5040066248038784e-05,0.0035036499612033367,0.027079373598098755,-0.34995762218664345
78,extrinsic,1139078,200,-200.0,0.9768156080626795,8.320594133692794e-06,0.003620284260250628,0.02273719385266304,-0.4749546234018019
79,extrinsic,1139079,200,-200.0,1.7012977406561731,5.594713456957834e-06,0.004010642878711224,0.04728896543383598,-0.4161489980281696
80,extrinsic,1139080,200,-200.0,1.3511547377711395,4.028642433695495e-05,0.0035153821809217334,0.029546629637479782,-0.35899785676908164
