episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,intrinsic,83,200,-200.0,47.552706357091665,0.0516023263335228,0.256066158413887,0.4467875361442566,-0.38468327058876717
1,intrinsic,84,200,-200.0,45.43561328575015,0.049462661147117615,0.24978645890951157,0.4366813004016876,-0.3865421174222246
2,intrinsic,85,200,-200.0,45.34055771306157,0.034247636795043945,0.23120760917663574,0.4113600254058838,-0.3200475516175316
3,intrinsic,86,200,-200.0,42.69308725744486,0.04199620708823204,0.21846047043800354,0.3652157485485077,-0.36016575199490997
4,intrinsic,87,200,-200.0,38.38712464738637,0.005443309433758259,0.1633642241358757,0.4439724385738373,-0.025741719196013084
5,intrinsic,88,200,-200.0,47.942728381603956,0.04150111973285675,0.24717359244823456,0.4136163294315338,-0.3278318960992317
6,intrinsic,89,200,-200.0,55.31526106595993,0.058252207934856415,0.27549757063388824,0.33604705333709717,-0.42785599243274886
7,intrinsic,90,200,-200.0,62.831258960068226,0.06936638057231903,0.31926925480365753,0.376621812582016,-0.48670885803846425
8,intrinsic,91,200,-200.0,66.57247227430344,0.059089869260787964,0.33526307344436646,0.4342964291572571,-0.42979188454453776
9,intrinsic,92,200,-200.0,67.06766086444259,0.05226064473390579,0.3428985923528671,0.4624590277671814,-0.4482805099858948
