episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,extrinsic,1100000,200,-200.0,71.21113006770611,0.22676397860050201,0.3368869870901108,0.519170880317688,-0.3965941462677564
1,extrinsic,1100001,200,-200.0,72.24103850126266,0.15328283607959747,0.3609413057565689,0.6020750999450684,-0.2851862205805709
2,extrinsic,1100002,200,-200.0,67.82900223135948,0.1566491425037384,0.3068675845861435,0.7719833254814148,-0.3008525426553022
3,extrinsic,1100003,200,-200.0,68.58072273433208,0.13029922544956207,0.34519819915294647,0.5669322609901428,-0.26064121144694286
4,extrinsic,1100004,200,-200.0,75.78805740177631,0.10335198044776917,0.33623678982257843,0.7635115385055542,-0.19742636905292882
5,extrinsic,1100005,200,-200.0,66.36948716640472,0.15745657682418823,0.25640377402305603,0.732937753200531,-0.30181930595737855
6,extrinsic,1100006,200,-200.0,61.11750574409962,0.06108582019805908,0.3198670744895935,0.6577050685882568,0.06352730693219465
7,extrinsic,1100007,200,-200.0,81.3161436803639,0.026327677071094513,0.3654802739620209,1.2512770891189575,-0.01757766070516436
8,extrinsic,1100008,200,-200.0,51.55940452963114,0.11573237925767899,0.2502240985631943,0.41779565811157227,-0.23714076070543047
9,extrinsic,1100009,200,-200.0,55.55332659184933,0.07712529599666595,0.27183613181114197,0.5359064340591431,-0.09926230319159733
10,extrinsic,1100010,200,-200.0,71.83256448246539,0.027130210772156715,0.3236938863992691,0.9097436666488647,-0.03610381673592621
11,extrinsic,1100011,200,-200.0,51.45667593181133,0.11786758899688721,0.25682055950164795,0.40134865045547485,-0.2706568850333462
12,extrinsic,1100012,200,-200.0,59.287767343223095,0.09231173992156982,0.24516797065734863,0.6276866793632507,-0.23218729786482997
13,extrinsic,1100013,200,-200.0,52.71116030216217,0.0959448516368866,0.2470984235405922,0.4786684811115265,-0.22639476196012864
14,extrinsic,1100014,200,-200.0,43.84567031264305,0.12425001710653305,0.20278400182724,0.3678319454193115,-0.32599329769910884
15,extrinsic,1100015,200,-200.0,55.43151827156544,0.07896154373884201,0.2862069308757782,0.5226990580558777,-0.18646590573826058
16,extrinsic,1100016,200,-200.0,49.771049216389656,0.0872318223118782,0.2468174621462822,0.47336870431900024,-0.2392099947856612
17,extrinsic,1100017,200,-200.0,51.71869099140167,0.1499587744474411,0.2482621669769287,0.40287482738494873,-0.3879533974971912
18,extrinsic,1100018,200,-200.0,34.60581087321043,0.1051744893193245,0.16966604441404343,0.2897688150405884,-0.3170744770355265
19,extrinsic,1100019,200,-200.0,38.85028648376465,0.09752451628446579,0.19540578871965408,0.34915781021118164,-0.305358084993127
20,extrinsic,1100020,200,-200.0,36.04393922537565,0.08930794149637222,0.16484441608190536,0.31504368782043457,-0.2939712787801437
21,extrinsic,1100021,200,-200.0,35.49510742723942,0.11370252072811127,0.1560247465968132,0.33621910214424133,-0.3547000893807681
22,extrinsic,1100022,200,-200.0,39.36284762620926,0.08740568906068802,0.1726013794541359,0.38206782937049866,-0.30147609258141156
23,extrinsic,1100023,200,-200.0,30.673302240669727,0.08618420362472534,0.13463648408651352,0.29087764024734497,-0.304308978731605
24,extrinsic,1100024,200,-200.0,35.63240806758404,0.08272846788167953,0.1620110496878624,0.310787171125412,-0.2995270957475632
25,extrinsic,1100025,200,-200.0,36.68575444072485,0.0665474459528923,0.14659296721220016,0.44832101464271545,-0.2680010163910481
26,extrinsic,1100026,200,-200.0,36.3280241638422,0.03659826144576073,0.15515179187059402,0.40105652809143066,-0.18518731660098145
27,extrinsic,1100027,200,-200.0,28.94452527910471,0.03400678560137749,0.1327846348285675,0.3183724880218506,-0.18105490844054678
28,extrinsic,1100028,200,-200.0,31.086197160184383,0.0782577246427536,0.14730490744113922,0.3217521905899048,-0.32925319020337485
29,extrinsic,1100029,200,-200.0,25.414672426879406,0.07403791695833206,0.12260592356324196,0.25320664048194885,-0.3198920532753047
30,extrinsic,1100030,200,-200.0,26.142564542591572,0.07701819390058517,0.1180017702281475,0.259850412607193,-0.3435766823919401
31,extrinsic,1100031,200,-200.0,28.03890986740589,0.025227241218090057,0.12607721239328384,0.36033153533935547,-0.1692167319954834
32,extrinsic,1100032,200,-200.0,22.930120702832937,0.058527376502752304,0.11240321025252342,0.2156900018453598,-0.2875917869945464
33,extrinsic,1100033,200,-200.0,23.970977805554867,0.0836096778512001,0.10744006186723709,0.18896614015102386,-0.38633008009754155
34,extrinsic,1100034,200,-200.0,23.978596111759543,0.026405885815620422,0.10679472237825394,0.2592470049858093,-0.19134754766565626
35,extrinsic,1100035,200,-200.0,21.85005846619606,0.04962650313973427,0.11124646663665771,0.24781475961208344,-0.27676252670884766
36,extrinsic,1100036,200,-200.0,28.153221384622157,0.01080270390957594,0.12014026194810867,0.4850185811519623,-0.12186679397801381
37,extrinsic,1100037,200,-200.0,21.56030212342739,0.032602500170469284,0.09439786523580551,0.2548049986362457,-0.22890361825710068
38,extrinsic,1100038,200,-200.0,20.58862517029047,0.0470263808965683,0.08889065682888031,0.20527251064777374,-0.28526331192459087
39,extrinsic,1100039,200,-200.0,19.533357579261065,0.062189485877752304,0.08862743899226189,0.1916414499282837,-0.3235666178265631
40,extrinsic,1100040,200,-200.0,25.62904760800302,0.004256695043295622,0.0987396202981472,0.42433473467826843,-0.09039059117839958
41,extrinsic,1100041,200,-200.0,20.667197480797768,0.05432916805148125,0.10106943175196648,0.18717660009860992,-0.3577173828868551
42,extrinsic,1100042,200,-200.0,19.910110898315907,0.03647114709019661,0.09208668023347855,0.20581287145614624,-0.27074273565494106
43,extrinsic,1100043,200,-200.0,22.06733258254826,0.027751656249165535,0.09217306971549988,0.263900488615036,-0.24255021924945397
44,extrinsic,1100044,200,-200.0,19.217675160616636,0.03121454268693924,0.10163673013448715,0.18305166065692902,-0.2653271522154843
