episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,intrinsic,109000,200,-200.0,33.22456751763821,0.09885867685079575,0.15985353291034698,0.24588310718536377,-0.4072381823954373
1,intrinsic,109001,200,-200.0,32.75139005482197,0.0812607854604721,0.16329419612884521,0.291846364736557,-0.3675200738622114
2,intrinsic,109002,200,-200.0,30.613231778144836,0.11086825281381607,0.14761731028556824,0.2558318078517914,-0.4604074626822685
3,intrinsic,109003,200,-200.0,28.812852293252945,0.08053313195705414,0.1488058641552925,0.2381492704153061,-0.3838815029486433
4,intrinsic,109004,200,-200.0,26.891797922551632,0.06337800621986389,0.13305780291557312,0.21933294832706451,-0.29991023177048576
5,intrinsic,109005,200,-200.0,25.361789543181658,0.04128264635801315,0.12054900079965591,0.1755416989326477,-0.26060287271471066
6,intrinsic,109006,200,-200.0,27.530015237629414,0.06746403872966766,0.12602854520082474,0.2685720920562744,-0.20827109237342642
7,intrinsic,109007,200,-200.0,27.428898833692074,0.0663342997431755,0.1347205564379692,0.18189924955368042,-0.32106125264996915
8,intrinsic,109008,200,-200.0,28.923577174544334,0.046342331916093826,0.13079483062028885,0.3528636693954468,-0.2382479693972061
9,intrinsic,109009,200,-200.0,26.11755548045039,0.05846460536122322,0.11945637688040733,0.25719696283340454,-0.33557020946773647
10,intrinsic,109010,200,-200.0,28.790192095562816,0.02750624530017376,0.11515335738658905,0.33762821555137634,-0.02313794114759425
11,intrinsic,109011,200,-200.0,25.342649430036545,0.07289239019155502,0.12148614600300789,0.21431201696395874,-0.3908759452019898
12,intrinsic,109012,200,-200.0,25.04136908426881,0.06068232282996178,0.12094882130622864,0.22847416996955872,-0.3538980382583046
13,intrinsic,109013,200,-200.0,24.681611347943544,0.04090070724487305,0.12459820881485939,0.24902290105819702,-0.2646387159061612
14,intrinsic,109014,200,-200.0,24.73602474667132,0.023970095440745354,0.1057269349694252,0.3349568545818329,-0.19397701805767856
15,intrinsic,109015,200,-200.0,21.9965765401721,0.05051097273826599,0.1052805669605732,0.17639748752117157,-0.33461777587871455
16,intrinsic,109016,200,-200.0,22.041850242763758,0.03798026219010353,0.09581513702869415,0.33945220708847046,-0.2352240978940806
17,intrinsic,109017,200,-200.0,21.666172571480274,0.026120256632566452,0.10313955321907997,0.2250189632177353,-0.2795657275443844
18,intrinsic,109018,200,-200.0,26.754387244582176,0.02466554194688797,0.10325063765048981,0.39241087436676025,-0.1576891620232372
19,intrinsic,109019,200,-200.0,20.90319787710905,0.06003403291106224,0.0995309054851532,0.17916493117809296,-0.4151049552074426
20,intrinsic,109020,200,-200.0,19.27487081475556,0.0218385998159647,0.0922415517270565,0.2195093333721161,-0.0553409636438019
