episode,target_reward,episode_seed,episode_length,total_extrinsic_reward,total_intrinsic_reward,min_extrinsic_reward,median_extrinsic_reward,max_extrinsic_reward,max_x
0,intrinsic,5000,200,-200.0,19.797577934339643,0.02222496271133423,0.09537727385759354,0.2320183664560318,-0.3541568465791036
1,intrinsic,5001,200,-200.0,19.97817994095385,0.0227140411734581,0.10595441237092018,0.1883585900068283,-0.3230468893534118
2,intrinsic,5002,200,-200.0,20.598598217591643,0.021881096065044403,0.11132875084877014,0.19415529072284698,-0.22616312605113137
3,intrinsic,5003,200,-200.0,20.93970675766468,0.020903920754790306,0.11885097995400429,0.14616228640079498,-0.3266130216445057
4,intrinsic,5004,200,-200.0,21.41475274786353,0.021314315497875214,0.11486304551362991,0.1307537853717804,-0.3814087485664544
5,intrinsic,5005,200,-200.0,20.99995150603354,0.019291894510388374,0.11461363732814789,0.14317502081394196,-0.2868789310176688
6,intrinsic,5006,200,-200.0,21.433327281847596,0.019394241273403168,0.11558834090828896,0.1641840934753418,-0.23129035516289842
7,intrinsic,5007,200,-200.0,21.423248818144202,0.01567791774868965,0.10504362359642982,0.17164741456508636,-0.16427466619757558
8,intrinsic,5008,200,-200.0,20.266005523502827,0.01764761656522751,0.1015251874923706,0.12314628064632416,-0.3059183333807994
9,intrinsic,5009,200,-200.0,21.301289081573486,0.022953301668167114,0.11106544360518456,0.18176907300949097,-0.20833682363812644
10,intrinsic,5010,200,-200.0,19.3031203802675,0.01674768328666687,0.09892890602350235,0.11352270096540451,-0.31633677271107546
11,intrinsic,5011,200,-200.0,19.661140914075077,0.013804185204207897,0.10376686975359917,0.14409777522087097,-0.24802632266361857
12,intrinsic,5012,200,-200.0,18.441130314022303,0.01630452461540699,0.09444114193320274,0.10471740365028381,-0.33003612568674484
13,intrinsic,5013,200,-200.0,17.89238028973341,0.016306351870298386,0.09347861260175705,0.10311561822891235,-0.35177744281120604
14,intrinsic,5014,200,-200.0,17.634972216561437,0.018171945586800575,0.09210027381777763,0.10162683576345444,-0.3434573046770753
15,intrinsic,5015,200,-200.0,18.56812988873571,0.010373950004577637,0.09522076696157455,0.17326416075229645,-0.2088760558196661
16,intrinsic,5016,200,-200.0,16.994939094409347,0.015995124354958534,0.0882459431886673,0.0992676243185997,-0.3105176242139615
17,intrinsic,5017,200,-200.0,16.89894358254969,0.012675972655415535,0.08911016955971718,0.11463602632284164,-0.2860643342880549
18,intrinsic,5018,200,-200.0,16.93698357976973,0.014265753328800201,0.08931873738765717,0.12210673838853836,-0.25108904794939324
19,intrinsic,5019,200,-200.0,15.803798750042915,0.009475638158619404,0.08283953741192818,0.0974205806851387,-0.3138483961690337
20,intrinsic,5020,200,-200.0,15.422348556108773,0.010481070727109909,0.08035329356789589,0.0898509994149208,-0.3292133901800332
21,intrinsic,5021,200,-200.0,15.173514541238546,0.012919168919324875,0.07790151238441467,0.09445200860500336,-0.31965404128212666
22,intrinsic,5022,200,-200.0,14.899301479570568,0.008995329961180687,0.07627873122692108,0.08584863692522049,-0.3051667487296713
23,intrinsic,5023,200,-200.0,15.150315661914647,0.012169946916401386,0.07617435231804848,0.11370942741632462,-0.23700096915396623
24,intrinsic,5024,200,-200.0,14.667706969659775,0.00645323796197772,0.07617545127868652,0.09962708503007889,-0.23754253917969106
25,intrinsic,5025,200,-200.0,13.859261551406235,0.007779934909194708,0.07260799035429955,0.09144001454114914,-0.28187796592785447
26,intrinsic,5026,200,-200.0,13.560063533019274,0.00733231334015727,0.07047830894589424,0.07915365695953369,-0.2989076732797124
27,intrinsic,5027,200,-200.0,13.353407743386924,0.005448790267109871,0.06909527629613876,0.08654853701591492,-0.264491602492934
28,intrinsic,5028,200,-200.0,12.721753562800586,0.007625957019627094,0.06873912736773491,0.09291898459196091,-0.3074737742908285
29,intrinsic,5029,200,-200.0,12.321834857575595,0.012532041408121586,0.06488094478845596,0.08231102675199509,-0.3144111158557863
30,intrinsic,5030,200,-200.0,11.814038171432912,0.007018377538770437,0.06499679386615753,0.07951109111309052,-0.3595220630861014
